"record_id"	"park_name"	"category"	"order"	"family"	"scientific_name"	"common_name"	"record_status"	"occurrence"	"nativeness"	"abundance"	"conservation_status"
"ARCH-1147"	"Arches National Park"	"Bird"	"Passeriformes"	"Emberizidae"	"Pipilo maculatus"	"Spotted Towhee"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1148"	"Arches National Park"	"Bird"	"Passeriformes"	"Emberizidae"	"Pooecetes gramineus"	"Vesper Sparrow"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1149"	"Arches National Park"	"Bird"	"Passeriformes"	"Emberizidae"	"Spizella arborea"	"American Tree Sparrow"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1150"	"Arches National Park"	"Bird"	"Passeriformes"	"Emberizidae"	"Spizella breweri"	"Brewer's Sparrow"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"
"ARCH-1151"	"Arches National Park"	"Bird"	"Passeriformes"	"Emberizidae"	"Spizella passerina"	"Chipping Sparrow"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1152"	"Arches National Park"	"Bird"	"Passeriformes"	"Emberizidae"	"Zonotrichia albicollis"	"White-Throated Sparrow"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1153"	"Arches National Park"	"Bird"	"Passeriformes"	"Emberizidae"	"Zonotrichia atricapilla"	"Golden-Crowned Sparrow"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1154"	"Arches National Park"	"Bird"	"Passeriformes"	"Emberizidae"	"Zonotrichia leucophrys"	"White-Crowned Sparrow"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1155"	"Arches National Park"	"Bird"	"Passeriformes"	"Emberizidae"	"Zonotrichia querula"	"Harris's Sparrow"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1156"	"Arches National Park"	"Bird"	"Passeriformes"	"Fringillidae"	"Carduelis flammea"	"Common Redpoll"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1157"	"Arches National Park"	"Bird"	"Passeriformes"	"Fringillidae"	"Carduelis pinus"	"Pine Siskin"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1158"	"Arches National Park"	"Bird"	"Passeriformes"	"Fringillidae"	"Carduelis psaltria"	"Lesser Goldfinch"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1159"	"Arches National Park"	"Bird"	"Passeriformes"	"Fringillidae"	"Carduelis tristis"	"American Goldfinch"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1160"	"Arches National Park"	"Bird"	"Passeriformes"	"Fringillidae"	"Carpodacus cassinii"	"Cassin's Finch"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1161"	"Arches National Park"	"Bird"	"Passeriformes"	"Fringillidae"	"Carpodacus mexicanus"	"House Finch"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1162"	"Arches National Park"	"Bird"	"Passeriformes"	"Fringillidae"	"Carpodacus purpureus"	"Purple Finch"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1163"	"Arches National Park"	"Bird"	"Passeriformes"	"Fringillidae"	"Coccothraustes vespertinus"	"Evening Grosbeak"	"Approved"	"Present"	"Native"	"Unknown"	NA
"ARCH-1164"	"Arches National Park"	"Bird"	"Passeriformes"	"Fringillidae"	"Leucosticte atrata"	"Black Rosy-Finch"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1165"	"Arches National Park"	"Bird"	"Passeriformes"	"Fringillidae"	"Leucosticte tephrocotis"	"Gray-Crowned Rosy-Finch"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1166"	"Arches National Park"	"Bird"	"Passeriformes"	"Hirundinidae"	"Hirundo rustica"	"Barn Swallow"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1167"	"Arches National Park"	"Bird"	"Passeriformes"	"Hirundinidae"	"Petrochelidon pyrrhonota"	"Cliff Swallow"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1168"	"Arches National Park"	"Bird"	"Passeriformes"	"Hirundinidae"	"Riparia riparia"	"Bank Swallow"	"Approved"	"Present"	"Native"	"Occasional"	"Species of Concern"
"ARCH-1169"	"Arches National Park"	"Bird"	"Passeriformes"	"Hirundinidae"	"Stelgidopteryx serripennis"	"Northern Rough-Winged Swallow"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1170"	"Arches National Park"	"Bird"	"Passeriformes"	"Hirundinidae"	"Tachycineta bicolor"	"Tree Swallow"	"Approved"	"Present"	"Native"	"Rare"	"Species of Concern"
"ARCH-1171"	"Arches National Park"	"Bird"	"Passeriformes"	"Hirundinidae"	"Tachycineta thalassina"	"Violet-Green Swallow"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1172"	"Arches National Park"	"Bird"	"Passeriformes"	"Icteridae"	"Agelaius phoeniceus"	"Red-Winged Blackbird"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1173"	"Arches National Park"	"Bird"	"Passeriformes"	"Icteridae"	"Euphagus cyanocephalus"	"Brewer's Blackbird"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1174"	"Arches National Park"	"Bird"	"Passeriformes"	"Icteridae"	"Icterus bullockii"	"Bullock's Oriole"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1175"	"Arches National Park"	"Bird"	"Passeriformes"	"Icteridae"	"Icterus parisorum"	"Scott's Oriole"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1176"	"Arches National Park"	"Bird"	"Passeriformes"	"Icteridae"	"Molothrus ater"	"Brown-Headed Cowbird"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1177"	"Arches National Park"	"Bird"	"Passeriformes"	"Icteridae"	"Sturnella neglecta"	"Western Meadowlark"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1178"	"Arches National Park"	"Bird"	"Passeriformes"	"Icteridae"	"Xanthocephalus xanthocephalus"	"Yellow-Headed Blackbird"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1179"	"Arches National Park"	"Bird"	"Passeriformes"	"Laniidae"	"Lanius excubitor"	"Northern Shrike"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1180"	"Arches National Park"	"Bird"	"Passeriformes"	"Laniidae"	"Lanius ludovicianus"	"Loggerhead Shrike"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"
"ARCH-1181"	"Arches National Park"	"Bird"	"Passeriformes"	"Mimidae"	"Dumetella carolinensis"	"Gray Catbird"	"Approved"	"Present"	"Native"	NA	NA
"ARCH-1182"	"Arches National Park"	"Bird"	"Passeriformes"	"Mimidae"	"Mimus polyglottos"	"Northern Mockingbird"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1183"	"Arches National Park"	"Bird"	"Passeriformes"	"Mimidae"	"Oreoscoptes montanus"	"Sage Thrasher"	"Approved"	"Present"	"Native"	"Rare"	"Species of Concern"
"ARCH-1184"	"Arches National Park"	"Bird"	"Passeriformes"	"Mimidae"	"Toxostoma bendirei"	"Bendire's Thrasher"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1185"	"Arches National Park"	"Bird"	"Passeriformes"	"Mimidae"	"Toxostoma rufum"	"Brown Thrasher"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1186"	"Arches National Park"	"Bird"	"Passeriformes"	"Motacillidae"	"Anthus rubescens"	"American Pipit"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1187"	"Arches National Park"	"Bird"	"Passeriformes"	"Paridae"	"Baeolophus ridgwayi"	"Juniper Titmouse"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1188"	"Arches National Park"	"Bird"	"Passeriformes"	"Paridae"	"Poecile atricapillus"	"Black-Capped Chickadee"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1189"	"Arches National Park"	"Bird"	"Passeriformes"	"Paridae"	"Poecile gambeli"	"Mountain Chickadee"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1190"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Dendroica coronata"	"Yellow-Rumped Warbler"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1191"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Dendroica nigrescens"	"Black-Throated Gray Warbler"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1192"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Dendroica petechia"	"Yellow Warbler"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1193"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Dendroica townsendi"	"Townsend's Warbler"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1194"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Geothlypis trichas"	"Common Yellowthroat"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1195"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Icteria virens"	"Yellow-Breasted Chat"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"
"ARCH-1196"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Oporornis tolmiei"	"Macgillivray's Warbler"	"Approved"	"Present"	"Native"	"Uncommon"	"Species of Concern"
"ARCH-1197"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Setophaga ruticilla"	"American Redstart"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1198"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Vermivora celata"	"Orange-Crowned Warbler"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1199"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Vermivora luciae"	"Lucy's Warbler"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1200"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Vermivora ruficapilla"	"Nashville Warbler"	"Approved"	"Present"	"Native"	"Rare"	"Species of Concern"
"ARCH-1201"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Vermivora virginiae"	"Virginia's Warbler"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1202"	"Arches National Park"	"Bird"	"Passeriformes"	"Parulidae"	"Wilsonia pusilla"	"Wilson's Warbler"	"Approved"	"Present"	"Native"	"Uncommon"	"Species of Concern"
"ARCH-1203"	"Arches National Park"	"Bird"	"Passeriformes"	"Passeridae"	"Passer domesticus"	"House Sparrow"	"Approved"	"Present"	"Not Native"	"Occasional"	NA
"ARCH-1204"	"Arches National Park"	"Bird"	"Passeriformes"	"Polioptilidae"	"Polioptila caerulea"	"Blue-Gray Gnatcatcher"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1205"	"Arches National Park"	"Bird"	"Passeriformes"	"Regulidae"	"Regulus calendula"	"Ruby-Crowned Kinglet"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1206"	"Arches National Park"	"Bird"	"Passeriformes"	"Regulidae"	"Regulus satrapa"	"Golden-Crowned Kinglet"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1207"	"Arches National Park"	"Bird"	"Passeriformes"	"Sittidae"	"Sitta canadensis"	"Red-Breasted Nuthatch"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1208"	"Arches National Park"	"Bird"	"Passeriformes"	"Sittidae"	"Sitta carolinensis"	"White-Breasted Nuthatch"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1209"	"Arches National Park"	"Bird"	"Passeriformes"	"Sturnidae"	"Sturnus vulgaris"	"European Starling"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA
"ARCH-1210"	"Arches National Park"	"Bird"	"Passeriformes"	"Troglodytidae"	"Catherpes mexicanus"	"Canyon Wren"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1211"	"Arches National Park"	"Bird"	"Passeriformes"	"Troglodytidae"	"Cistothorus palustris"	"Marsh Wren"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1212"	"Arches National Park"	"Bird"	"Passeriformes"	"Troglodytidae"	"Salpinctes obsoletus"	"Rock Wren"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1213"	"Arches National Park"	"Bird"	"Passeriformes"	"Troglodytidae"	"Thryomanes bewickii"	"Bewick's Wren"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1214"	"Arches National Park"	"Bird"	"Passeriformes"	"Troglodytidae"	"Troglodytes aedon"	"House Wren"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1215"	"Arches National Park"	"Bird"	"Passeriformes"	"Turdidae"	"Catharus guttatus"	"Hermit Thrush"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1216"	"Arches National Park"	"Bird"	"Passeriformes"	"Turdidae"	"Myadestes townsendi"	"Townsend's Solitaire"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1217"	"Arches National Park"	"Bird"	"Passeriformes"	"Turdidae"	"Sialia currucoides"	"Mountain Bluebird"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1218"	"Arches National Park"	"Bird"	"Passeriformes"	"Turdidae"	"Sialia mexicana"	"Western Bluebird"	"Approved"	"Present"	"Native"	"Occasional"	"Species of Concern"
"ARCH-1219"	"Arches National Park"	"Bird"	"Passeriformes"	"Turdidae"	"Turdus migratorius"	"American Robin"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1220"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Contopus cooperi"	"Olive-Sided Flycatcher"	"Approved"	"Present"	"Native"	"Occasional"	"Species of Concern"
"ARCH-1221"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Contopus sordidulus"	"Western Wood-Pewee"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1222"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Empidonax hammondii"	"Hammond's Flycatcher"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1223"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Empidonax oberholseri"	"Dusky Flycatcher"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1224"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Empidonax occidentalis"	"Cordilleran Flycatcher"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1225"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Empidonax traillii"	"Willow Flycatcher"	"Approved"	"Present"	"Native"	"Rare"	"Species of Concern"
"ARCH-1226"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Empidonax traillii extimus"	"Southwestern Willow Flycatcher"	"Approved"	"Not Confirmed"	"Native"	NA	"Endangered"
"ARCH-1227"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Empidonax wrightii"	"Gray Flycatcher"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1228"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Myiarchus cinerascens"	"Ash-Throated Flycatcher"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1229"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Sayornis nigricans"	"Black Phoebe"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1230"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Sayornis saya"	"Say's Phoebe"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1231"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Tyrannus verticalis"	"Western Kingbird"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1232"	"Arches National Park"	"Bird"	"Passeriformes"	"Tyrannidae"	"Tyrannus vociferans"	"Cassin's Kingbird"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1233"	"Arches National Park"	"Bird"	"Passeriformes"	"Vireonidae"	"Vireo gilvus"	"Warbling Vireo"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1234"	"Arches National Park"	"Bird"	"Passeriformes"	"Vireonidae"	"Vireo plumbeus"	"Plumbeous Vireo"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1235"	"Arches National Park"	"Bird"	"Passeriformes"	"Vireonidae"	"Vireo vicinior"	"Gray Vireo"	"Approved"	"Present"	"Native"	"Uncommon"	"Species of Concern"
"ARCH-1236"	"Arches National Park"	"Bird"	"Pelecaniformes"	"Ardeidae"	"Ardea alba"	"Great Egret"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1237"	"Arches National Park"	"Bird"	"Pelecaniformes"	"Ardeidae"	"Ardea herodias"	"Great Blue Heron"	"Approved"	"Present"	"Native"	"Uncommon"	"Species of Concern"
"ARCH-1238"	"Arches National Park"	"Bird"	"Pelecaniformes"	"Ardeidae"	"Bubulcus ibis"	"Cattle Egret"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1239"	"Arches National Park"	"Bird"	"Pelecaniformes"	"Ardeidae"	"Butorides virescens"	"Green Heron"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1240"	"Arches National Park"	"Bird"	"Pelecaniformes"	"Ardeidae"	"Egretta caerulea"	"Little Blue Heron"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1241"	"Arches National Park"	"Bird"	"Pelecaniformes"	"Ardeidae"	"Egretta thula"	"Snowy Egret"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1242"	"Arches National Park"	"Bird"	"Pelecaniformes"	"Ardeidae"	"Nycticorax nycticorax"	"Black-Crowned Night-Heron"	"Approved"	"Present"	"Native"	"Occasional"	"Species of Concern"
"ARCH-1243"	"Arches National Park"	"Bird"	"Pelecaniformes"	"Pelecanidae"	"Pelecanus erythrorhynchos"	"American White Pelican"	"Approved"	"Not Confirmed"	"Native"	NA	"Species of Concern"
"ARCH-1244"	"Arches National Park"	"Bird"	"Pelecaniformes"	"Threskiornithidae"	"Plegadis chihi"	"White-Faced Ibis"	"Approved"	"Not Confirmed"	"Native"	NA	"Species of Concern"
"ARCH-1245"	"Arches National Park"	"Bird"	"Piciformes"	"Picidae"	"Colaptes auratus"	"Northern Flicker"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1246"	"Arches National Park"	"Bird"	"Piciformes"	"Picidae"	"Melanerpes lewis"	"Lewis' Woodpecker"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1247"	"Arches National Park"	"Bird"	"Piciformes"	"Picidae"	"Picoides pubescens"	"Downy Woodpecker"	"Approved"	"Present"	"Native"	"Uncommon"	"Species of Concern"
"ARCH-1248"	"Arches National Park"	"Bird"	"Piciformes"	"Picidae"	"Picoides villosus"	"Hairy Woodpecker"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1249"	"Arches National Park"	"Bird"	"Piciformes"	"Picidae"	"Sphyrapicus nuchalis"	"Red-Naped Sapsucker"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1250"	"Arches National Park"	"Bird"	"Piciformes"	"Picidae"	"Sphyrapicus thyroideus"	"Williamson's Sapsucker"	"Approved"	"Present"	"Native"	"Occasional"	"Species of Concern"
"ARCH-1251"	"Arches National Park"	"Bird"	"Piciformes"	"Picidae"	"Sphyrapicus varius"	"Yellow-Bellied Sapsucker"	"Approved"	"Present"	"Native"	"Uncommon"	"Species of Concern"
"ARCH-1252"	"Arches National Park"	"Bird"	"Podicipediformes"	"Podicipedidae"	"Aechmophorus clarkii"	"Clark's Grebe"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1253"	"Arches National Park"	"Bird"	"Podicipediformes"	"Podicipedidae"	"Aechmophorus occidentalis"	"Western Grebe"	"Approved"	"Present"	"Native"	"Occasional"	"Species of Concern"
"ARCH-1254"	"Arches National Park"	"Bird"	"Podicipediformes"	"Podicipedidae"	"Podiceps nigricollis"	"Eared Grebe"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1255"	"Arches National Park"	"Bird"	"Podicipediformes"	"Podicipedidae"	"Podilymbus podiceps"	"Pied-Billed Grebe"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1256"	"Arches National Park"	"Bird"	"Strigiformes"	"Strigidae"	"Asio flammeus"	"Short-Eared Owl"	"Approved"	"Present"	"Native"	"Occasional"	"Species of Concern"
"ARCH-1257"	"Arches National Park"	"Bird"	"Strigiformes"	"Strigidae"	"Asio otus"	"Long-Eared Owl"	"Approved"	"Present"	"Native"	"Rare"	"Species of Concern"
"ARCH-1258"	"Arches National Park"	"Bird"	"Strigiformes"	"Strigidae"	"Athene cunicularia"	"Burrowing Owl"	"Approved"	"Present"	"Native"	"Occasional"	NA
"ARCH-1259"	"Arches National Park"	"Bird"	"Strigiformes"	"Strigidae"	"Bubo virginianus"	"Great Horned Owl"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1260"	"Arches National Park"	"Bird"	"Strigiformes"	"Strigidae"	"Glaucidium gnoma"	"Northern Pygmy-Owl"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1261"	"Arches National Park"	"Bird"	"Strigiformes"	"Strigidae"	"Megascops kennicottii"	"Western Screech-Owl"	"Approved"	"Present"	"Native"	"Rare"	NA
"ARCH-1262"	"Arches National Park"	"Bird"	"Strigiformes"	"Strigidae"	"Otus flammeolus"	"Flammulated Owl"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1263"	"Arches National Park"	"Bird"	"Suliformes"	"Phalacrocoracidae"	"Phalacrocorax auritus"	"Double-Crested Cormorant"	"Approved"	"Not Confirmed"	"Native"	NA	"Species of Concern"
"ARCH-1264"	"Arches National Park"	"Reptile"	"Squamata"	"Colubridae"	"Coluber constrictor"	"Racer"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1265"	"Arches National Park"	"Reptile"	"Squamata"	"Colubridae"	"Elaphe emoryi"	"Great Plains Ratsnake"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1266"	"Arches National Park"	"Reptile"	"Squamata"	"Colubridae"	"Hypsiglena torquata"	"Nightsnake"	"Approved"	"Present"	"Native"	"Unknown"	NA
"ARCH-1267"	"Arches National Park"	"Reptile"	"Squamata"	"Colubridae"	"Lampropeltis triangulum"	"Milksnake"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1268"	"Arches National Park"	"Reptile"	"Squamata"	"Colubridae"	"Masticophis taeniatus"	"Striped Whipsnake"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1269"	"Arches National Park"	"Reptile"	"Squamata"	"Colubridae"	"Pituophis catenifer"	"Gopher Snake"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1270"	"Arches National Park"	"Reptile"	"Squamata"	"Colubridae"	"Tantilla hobartsmithi"	"Smith's Black-Headed Snake"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1271"	"Arches National Park"	"Reptile"	"Squamata"	"Colubridae"	"Thamnophis cyrtopsis"	"Black-Necked Garter Snake"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1272"	"Arches National Park"	"Reptile"	"Squamata"	"Colubridae"	"Thamnophis elegans"	"Western Terrestrial Garter Snake"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1273"	"Arches National Park"	"Reptile"	"Squamata"	"Iguanidae"	"Crotaphytus collaris"	"Eastern Collared Lizard"	"Approved"	"Present"	"Native"	NA	NA
"ARCH-1274"	"Arches National Park"	"Reptile"	"Squamata"	"Iguanidae"	"Gambelia wislizenii"	"Long-Nosed Leopard Lizard"	"Approved"	"Present"	"Native"	"Uncommon"	"Species of Concern"
"ARCH-1275"	"Arches National Park"	"Reptile"	"Squamata"	"Iguanidae"	"Phrynosoma hernandesi"	"Greater Short-Horned Lizard"	"Approved"	"Present"	"Native"	"Uncommon"	NA
"ARCH-1276"	"Arches National Park"	"Reptile"	"Squamata"	"Iguanidae"	"Sceloporus graciosus"	"Sagebrush Lizard"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1277"	"Arches National Park"	"Reptile"	"Squamata"	"Iguanidae"	"Sceloporus tristichus"	"Plateau Lizard"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1278"	"Arches National Park"	"Reptile"	"Squamata"	"Iguanidae"	"Urosaurus ornatus"	"Tree Lizard"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1279"	"Arches National Park"	"Reptile"	"Squamata"	"Iguanidae"	"Uta stansburiana"	"Side-Blotched Lizard"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1280"	"Arches National Park"	"Reptile"	"Squamata"	"Teiidae"	"Cnemidophorus innotatus"	"Plateau Spotted Whiptail"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1281"	"Arches National Park"	"Reptile"	"Squamata"	"Teiidae"	"Cnemidophorus tigris"	"Western Whiptail"	"Approved"	"Present"	"Native"	"Common"	NA
"ARCH-1282"	"Arches National Park"	"Reptile"	"Squamata"	"Teiidae"	"Cnemidophorus velox"	"Plateau Striped Whiptail"	"Approved"	"Not Confirmed"	"Native"	NA	NA
"ARCH-1283"	"Arches National Park"	"Reptile"	"Squamata"	"Viperidae"	"Crotalus oreganus concolor"	"Midget Faded Rattlesnake"	"Approved"	"Present"	"Native"	"Unknown"	NA
"ARCH-1284"	"Arches National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo punctatus"	"Red-Spotted Toad"	"Approved"	"Present"	"Native"	"Common"	NA
